TransactionID,Date,BranchID,ServiceID,Quantity,Revenue,CustomerType
T02423,2018-02-09,F006,S008,3,66.0,Trial
T02424,2018-06-25,F006,S011,1,28.0,
T02425,2018-12-29,F005,S003,3,60.0,Trial
T02426,2018-11-01,F003,S024,2,12.0,Trial
T02427,2018-09-21,F002,S005,1,30.0,Trial
T02428,2018-10-30,F007,S007,2,70.0,Member
T02429,2018-03-01,F005,S025,2,90.0,Member
T02430,2018-03-20,F006,S015,1,45.0,Trial
T02431,2018-07-16,F001,S018,1,129.0,Trial
T02432,2018-12-10,F002,S014,1,75.0,Trial
T02433,2018-10-01,F001,S015,1,45.0,
T02434,2018-12-09,F002,S001,1,22.0,Non-Member
T02435,2018-10-09,F005,S004,1,25.0,Non-Member
T02436,2018-01-06,F007,S019,1,1299.0,Trial
T02437,2018-07-22,F007,S016,2,160.0,Non-Member
T02438,2018-08-15,F002,S001,1,22.0,Trial
T02439,2018-04-25,F003,S025,2,90.0,Non-Member
T02440,2018-07-12,F003,S014,2,150.0,Member
T02441,2018-08-24,F006,S004,3,75.0,Member
T02442,2018-06-27,F004,S022,2,9.0,Trial
T02443,2018-05-27,F007,S007,3,105.0,Trial
T02444,2018-09-08,F004,S002,2,56.0,Trial
T02445,2018-07-20,F007,S015,1,45.0,Non-Member
T02446,2018-02-08,F004,S009,3,72.0,Member
T02447,2018-10-30,F006,S011,2,56.0,Trial
T02448,2018-10-09,F006,S018,1,129.0,Trial
T02449,2018-05-04,F006,S022,1,4.5,Trial
T02450,2018-09-22,F005,S014,3,225.0,Member
T02451,2018-01-30,F007,S006,2,50.0,Non-Member
T02452,2018-02-18,F002,S019,1,1299.0,Non-Member
T02453,2018-08-05,F007,S014,1,75.0,Trial
T02454,2018-05-20,F004,S025,3,135.0,Member
T02455,2018-12-18,F001,S019,1,1299.0,Trial
T02456,2018-09-22,F001,S010,1,26.0,Member
T02457,2018-05-31,F004,S004,2,50.0,Trial
T02458,2018-01-07,F001,S001,1,22.0,Member
T02459,2018-01-18,F004,S007,3,105.0,Trial
T02460,2018-05-12,F004,S015,3,135.0,Non-Member
T02461,2018-11-19,F003,S024,2,12.0,Trial
T02462,2018-05-05,F007,S013,3,105.0,Non-Member
T02463,2018-10-21,F006,S002,3,84.0,Trial
T02464,2018-02-23,F002,S004,3,75.0,Trial
T02465,2019-10-22,F007,S016,1,80.0,Non-Member
T02466,2019-03-15,F002,S007,1,35.0,Trial
T02467,2019-05-31,F003,S022,3,13.5,Trial
T02468,2019-12-02,F003,S012,3,84.0,Member
T02469,2019-02-23,F002,S019,1,1299.0,Member
T02470,2019-04-11,F006,S020,2,40.0,Member
T02471,2019-10-23,F005,S006,3,75.0,Trial
T02472,2019-02-02,F003,S011,3,84.0,
T02473,2019-11-15,F001,S024,3,18.0,Non-Member
T02474,2019-03-13,F004,S018,1,129.0,
T02475,2019-12-14,F007,S015,2,90.0,Trial
T02476,2019-01-19,F007,S006,3,75.0,Trial
T02477,2019-02-06,F004,S025,2,90.0,Member
T02478,2019-11-28,F004,S019,1,1299.0,Trial
T02479,2019-10-09,F004,S018,1,129.0,
T02480,2019-05-27,F005,S022,3,,Non-Member
T02481,2019-01-11,F002,S017,1,90.0,Trial
T02482,2019-05-03,F003,S023,3,74.97,Non-Member
T02483,2019-11-21,F008,S023,1,24.99,Non-Member
T02484,2019-07-17,F007,S008,3,66.0,Non-Member
T02485,2019-01-03,F008,S004,2,50.0,
T02486,2019-10-14,F002,S018,1,129.0,Trial
T02487,2019-03-02,F004,S008,1,22.0,Member
T02488,2019-08-29,F007,S002,2,56.0,
T02489,2019-08-18,F007,S015,2,90.0,Member
T02490,2019-10-31,F003,S023,3,,Non-Member
T02491,2019-01-18,F004,S002,1,28.0,Trial
T02492,2019-06-13,F008,S009,1,24.0,Trial
T02493,2019-09-15,F003,S008,3,66.0,Member
T02494,2019-04-18,F007,S001,2,44.0,Trial
T02495,2019-09-08,F008,S004,3,75.0,Non-Member
T02496,2019-05-17,F008,S022,1,4.5,
T02497,2019-06-15,F006,S025,2,90.0,
T02498,2019-04-07,F007,S010,3,78.0,Trial
T02499,2019-09-02,F005,S023,2,49.98,Member
T02500,2019-12-22,F005,S011,1,28.0,Trial
T02501,2019-07-02,F003,S012,2,56.0,Trial
T02502,2019-06-02,F003,S011,1,28.0,Trial
T02503,2019-12-02,F001,S023,1,24.99,Trial
T02504,2019-02-23,F002,S004,2,50.0,Trial
T02505,2019-09-01,F004,S008,3,66.0,Trial
T02506,2019-02-08,F006,S015,2,90.0,
T02507,2019-08-04,F008,S002,3,84.0,Trial
T02508,2019-01-31,F007,S025,3,135.0,Member
T02509,2019-11-08,F004,S017,3,270.0,Non-Member
T02510,2019-02-04,F004,S009,2,48.0,Trial
T02511,2019-12-26,F001,S006,2,50.0,Trial
T02512,2019-09-18,F007,S002,1,28.0,Trial
T02513,2019-06-26,F007,S007,3,105.0,Non-Member
T02514,2019-04-16,F003,S008,2,44.0,Trial
T02515,2019-03-12,F005,S025,2,,Trial
T02516,2019-01-28,F006,S003,2,40.0,Trial
T02517,2019-08-29,F003,S013,1,35.0,Member
T02518,2019-11-24,F004,S006,2,50.0,Non-Member
T02519,2019-08-26,F002,S013,1,35.0,Trial
T02520,2019-03-24,F007,S019,1,1299.0,Trial
T02521,2019-05-09,F008,S014,3,225.0,Non-Member
T02522,2019-04-21,F008,S001,1,22.0,Trial
T02523,2019-11-30,F005,S016,3,240.0,Trial
T02524,2019-12-22,F003,S014,3,225.0,Member
T02525,2019-10-20,F004,S004,3,75.0,Non-Member
T02526,2019-04-02,F005,S003,3,60.0,Non-Member
T02527,2019-12-26,F004,S005,3,,Member
T02528,2019-07-20,F003,S012,1,28.0,Trial
T02529,2019-02-18,F006,S009,2,48.0,Trial
T02530,2019-05-23,F002,S018,1,129.0,Non-Member
T02531,2019-06-12,F004,S003,2,40.0,Member
T02532,2019-01-27,F004,S012,2,56.0,Non-Member
T02533,2019-01-15,F004,S006,3,75.0,Non-Member
T02534,2019-08-09,F008,S007,2,70.0,Trial
T02535,2019-11-10,F001,S010,2,52.0,Trial
T02536,2019-07-04,F008,S004,2,50.0,Trial
T02537,2019-12-01,F003,S003,1,20.0,Non-Member
T02538,2019-07-07,F001,S017,2,180.0,Non-Member
T02539,2019-10-04,F007,S018,1,129.0,Trial
T02540,2019-07-17,F005,S021,1,8.5,Trial
T02541,2019-08-13,F007,S002,3,84.0,Non-Member
T02542,2019-04-18,F001,S019,1,1299.0,Non-Member
T02543,2019-07-05,F008,S006,3,75.0,Trial
T02544,2019-07-22,F008,S022,1,4.5,Trial
T02545,2019-04-18,F002,S013,1,35.0,Non-Member
T02546,2019-01-09,F005,S013,1,35.0,
T02547,2019-08-29,F003,S024,2,12.0,Non-Member
T02548,2019-09-21,F001,S008,1,22.0,Trial
T02549,2019-06-09,F001,S017,2,180.0,Trial
T02550,2019-05-25,F002,S021,1,8.5,Trial
T02551,2019-05-03,F005,S021,3,25.5,Non-Member
T02552,2019-12-15,F001,S008,1,22.0,Member
T02553,2019-12-20,F002,S013,2,70.0,Non-Member
T02554,2019-07-12,F007,S006,1,25.0,
T02555,2019-07-05,F006,S010,1,26.0,Trial
T02556,2019-01-02,F006,S015,3,135.0,Trial
T02557,2019-03-19,F003,S019,1,1299.0,Trial
T02558,2019-02-08,F002,S021,1,,Trial
T02559,2019-09-27,F007,S003,1,20.0,Trial
T02560,2019-08-01,F001,S024,3,18.0,Member
T02561,2019-04-04,F007,S001,2,44.0,Trial
T02562,2019-10-30,F001,S021,1,8.5,Trial
T02563,2019-05-15,F006,S007,3,105.0,Member
T02564,2019-07-14,F003,S010,2,52.0,Member
T02565,2019-01-13,F007,S013,3,105.0,Trial
T02566,2019-10-07,F005,S011,2,56.0,Non-Member
T02567,2019-03-17,F002,S014,2,150.0,Member
T02568,2019-04-01,F005,S005,1,30.0,Non-Member
T02569,2019-06-27,F005,S024,2,12.0,Member
T02570,2019-08-24,F002,S003,3,60.0,Member
T02571,2019-12-18,F008,S025,1,45.0,Trial
T02572,2019-01-13,F003,S008,3,66.0,Member
T02573,2019-06-27,F001,S014,2,150.0,Trial
T02574,2019-02-18,F005,S018,1,129.0,Trial
T02575,2019-04-30,F004,S022,1,4.5,
T02576,2019-09-13,F002,S009,2,48.0,Trial
T02577,2019-07-02,F005,S024,1,6.0,Non-Member
T02578,2019-10-16,F003,S010,3,78.0,Non-Member
T02579,2019-03-22,F001,S006,3,75.0,Member
T02580,2019-07-02,F003,S002,3,84.0,Trial
T02581,2019-03-13,F002,S015,2,90.0,Member
T02582,2019-03-03,F003,S014,3,225.0,Trial
T02583,2019-03-27,F006,S002,2,56.0,Member
T02584,2019-09-02,F004,S023,1,24.99,Trial
T02585,2019-11-04,F002,S008,3,66.0,Trial
T02586,2019-05-03,F001,S008,3,66.0,Non-Member
T02587,2019-07-07,F001,S024,1,6.0,Trial
T02588,2019-05-09,F007,S005,1,30.0,Non-Member
T02589,2019-09-16,F005,S010,1,,Non-Member
T02590,2019-09-04,F007,S012,2,56.0,
T02591,2019-11-02,F005,S005,3,90.0,Trial
T02592,2019-09-26,F001,S007,1,35.0,Member
T02593,2019-09-25,F007,S021,2,17.0,Member
T02594,2019-05-28,F007,S021,1,8.5,Non-Member
T02595,2019-10-30,F001,S017,2,180.0,Member
T02596,2019-06-20,F001,S025,2,90.0,Trial
T02597,2019-12-05,F002,S011,3,84.0,Member
T02598,2019-06-11,F002,S018,1,129.0,Non-Member
T02599,2019-04-19,F008,S016,1,80.0,Member
T02600,2019-01-31,F001,S016,2,160.0,Trial
T02601,2019-05-12,F008,S019,1,1299.0,Non-Member
T02602,2019-10-18,F002,S023,1,24.99,Trial
T02603,2019-03-05,F008,S009,3,72.0,Member
T02604,2019-01-16,F004,S023,2,49.98,Trial
T02605,2019-07-21,F005,S017,2,180.0,Trial
T02606,2019-12-12,F008,S025,1,45.0,Trial
T02607,2019-05-31,F005,S020,2,40.0,Trial
T02608,2019-07-13,F001,S015,1,45.0,Non-Member
T02609,2019-07-21,F007,S024,1,6.0,Trial
T02610,2019-08-29,F005,S004,1,25.0,Member
T02611,2019-10-13,F002,S018,1,129.0,Member
T02612,2019-04-09,F007,S017,3,270.0,Non-Member
T02613,2019-09-14,F003,S012,1,28.0,Trial
T02614,2019-01-03,F005,S007,3,105.0,Non-Member
T02615,2019-07-06,F002,S013,1,35.0,Non-Member
T02616,2019-07-22,F006,S016,2,160.0,Trial
T02617,2019-03-09,F007,S014,3,225.0,Trial
T02618,2019-10-14,F001,S007,3,105.0,Member
T02619,2019-08-07,F004,S013,2,70.0,Member
T02620,2019-08-24,F006,S005,2,60.0,Member
T02621,2019-05-08,F006,S008,2,44.0,Trial
T02622,2019-05-18,F003,S020,3,60.0,Non-Member
T02623,2019-11-10,F004,S001,1,22.0,Trial
T02624,2019-05-04,F006,S005,3,90.0,Trial
T02625,2019-01-22,F006,S007,1,35.0,Trial
T02626,2019-05-02,F005,S023,1,24.99,Member
T02627,2019-02-13,F005,S020,3,60.0,Trial
T02628,2019-06-05,F008,S011,2,56.0,Trial
T02629,2019-04-14,F008,S015,1,45.0,Trial
T02630,2019-10-29,F001,S019,1,1299.0,Trial
T02631,2019-08-23,F002,S020,2,40.0,Trial
T02632,2019-07-19,F006,S019,1,1299.0,Trial
T02633,2019-08-19,F004,S020,2,40.0,Member
T02634,2019-01-17,F004,S025,3,135.0,Trial
T02635,2019-01-11,F006,S016,1,80.0,Trial
T02636,2019-10-05,F002,S002,3,84.0,Member
T02637,2019-05-31,F002,S023,3,74.97,Trial
T02638,2019-06-10,F007,S020,3,60.0,Trial
T02639,2019-04-20,F001,S016,3,240.0,Non-Member
T02640,2019-02-23,F008,S022,2,9.0,Member
T02641,2019-12-13,F007,S019,1,1299.0,Member
T02642,2019-07-18,F006,S017,2,180.0,Non-Member
T02643,2019-04-29,F007,S008,2,44.0,Member
T02644,2019-03-02,F001,S009,3,,Trial
T02645,2019-08-14,F007,S015,1,45.0,Non-Member
T02646,2019-07-17,F006,S016,3,240.0,Non-Member
T02647,2019-10-09,F002,S018,1,129.0,Non-Member
T02648,2019-10-28,F002,S006,2,50.0,Trial
T02649,2019-11-29,F003,S009,3,72.0,Member
T02650,2019-11-16,F007,S001,3,66.0,Trial
T02651,2019-02-21,F006,S022,3,13.5,Trial
T02652,2019-07-08,F004,S015,3,135.0,Non-Member
T02653,2019-02-01,F005,S007,2,70.0,Trial
T02654,2019-04-15,F002,S017,2,180.0,Trial
T02655,2019-10-17,F007,S016,1,80.0,Trial
T02656,2019-03-05,F007,S025,3,135.0,Trial
T02657,2019-05-11,F002,S009,3,72.0,Trial
T02658,2019-01-02,F001,S002,3,84.0,Trial
T02659,2019-01-19,F008,S012,2,56.0,Member
T02660,2019-03-18,F004,S025,1,45.0,Member
T02661,2019-08-05,F005,S025,1,45.0,Trial
T02662,2019-11-07,F008,S006,3,75.0,Trial
T02663,2019-09-26,F003,S006,3,75.0,Trial
T02664,2019-06-06,F003,S015,25,550.0,Trial
T02665,2019-05-13,F008,S019,1,1299.0,Non-Member
T02666,2019-07-11,F002,S021,3,25.5,Trial
T02667,2019-12-20,F004,S014,2,150.0,Trial
T02668,2019-05-22,F008,S024,2,12.0,Trial
T02669,2019-10-14,F004,S022,2,9.0,Member
T02670,2019-01-31,F006,S007,3,105.0,Non-Member
T02671,2019-07-01,F001,S014,3,225.0,Trial
T02672,2019-08-24,F002,S018,1,129.0,Trial
T02673,2019-04-10,F007,S001,3,66.0,Member
T02674,2019-09-01,F005,S008,3,66.0,Member
T02675,2019-05-12,F001,S006,2,50.0,Trial
T02676,2019-01-31,F001,S010,1,26.0,Non-Member
T02677,2019-02-20,F007,S022,2,9.0,Trial
T02678,2019-08-27,F006,S005,2,60.0,Member
T02679,2019-08-13,F002,S005,2,60.0,Trial
T02680,2019-02-22,F008,S014,1,75.0,Trial
T02681,2019-01-05,F007,S025,2,90.0,Non-Member
T02682,2019-12-23,F008,S006,3,75.0,Member
T02683,2019-12-19,F005,S007,3,105.0,Member
T02684,2019-09-07,F007,S015,2,90.0,Non-Member
T02685,2019-03-27,F008,S002,1,28.0,Trial
T02686,2019-06-09,F004,S003,2,40.0,
T02687,2019-10-22,F002,S011,3,84.0,Trial
T02688,2019-08-04,F005,S016,1,80.0,Trial
T02689,2019-08-03,F001,S010,2,52.0,Trial
T02690,2019-09-20,F003,S021,1,8.5,Non-Member
T02691,2019-08-12,F001,S013,3,105.0,Member
T02692,2019-06-13,F006,S002,3,84.0,Non-Member
T02693,2019-07-21,F002,S008,2,44.0,Member
T02694,2019-12-26,F008,S008,1,22.0,Non-Member
T02695,2019-03-21,F001,S023,2,49.98,Trial
T02696,2019-08-13,F007,S013,2,70.0,Trial
T02697,2019-12-02,F001,S011,1,28.0,Non-Member
T02698,2019-05-23,F003,S021,3,25.5,Member
T02699,2019-12-21,F007,S019,1,1299.0,Trial
T02700,2019-04-24,F006,S008,3,,Non-Member
T02701,2019-09-14,F007,S003,2,40.0,Member
T02702,2019-07-07,F002,S008,3,66.0,Member
T02703,2019-06-20,F008,S008,1,22.0,Member
T02704,2019-04-25,F007,S025,2,90.0,Trial
T02705,2019-06-01,F006,S011,2,56.0,Non-Member
T02706,2019-07-29,F002,S011,1,28.0,Member
T02707,2019-08-14,F001,S024,2,12.0,Trial
T02708,2019-09-12,F001,S012,1,28.0,Trial
T02709,2019-01-19,F007,S018,1,129.0,Trial
T02710,2019-05-17,F005,S003,1,20.0,Non-Member
T02711,2019-06-25,F007,S021,1,8.5,Trial
T02712,2019-10-15,F007,S020,1,20.0,Trial
T02713,2019-05-07,F006,S014,1,75.0,Member
T02714,2019-07-16,F003,S011,3,84.0,Trial
T02715,2019-02-02,F006,S003,2,,Trial
T02716,2019-12-22,F006,S003,3,60.0,Non-Member
T02717,2019-09-01,F005,S019,1,1299.0,
T02718,2019-04-22,F002,S006,2,50.0,Non-Member
T02719,2019-05-17,F005,S011,3,84.0,Member
T02720,2019-12-09,F002,S020,2,,Trial
T02721,2019-12-19,F003,S004,1,25.0,Trial
T02722,2019-08-02,F002,S013,2,70.0,Trial
T02723,2019-02-09,F006,S005,3,90.0,Trial
T02724,2019-06-21,F004,S005,1,30.0,Non-Member
T02725,2019-12-12,F005,S025,2,90.0,Member
T02726,2019-12-13,F002,S001,1,22.0,Trial
T02727,2019-09-28,F002,S006,3,75.0,Trial
T02728,2019-02-07,F005,S002,3,84.0,Trial
T02729,2019-05-07,F008,S025,2,90.0,Member
T02730,2019-03-11,F007,S017,1,90.0,Trial
T02731,2019-11-04,F004,S001,3,66.0,Member
T02732,2019-09-24,F001,S011,3,84.0,Member
T02733,2019-06-18,F001,S018,1,129.0,Member
T02734,2019-05-18,F001,S007,1,35.0,Trial
T02735,2019-12-31,F001,S011,1,28.0,Member
T02736,2019-12-22,F001,S011,2,56.0,Non-Member
T02737,2019-06-24,F007,S019,1,1299.0,Member
T02738,2019-11-21,F003,S004,1,25.0,Member
T02739,2019-02-19,F007,S023,2,49.98,Trial
T02740,2019-08-03,F001,S005,3,90.0,Member
T02741,2019-03-24,F005,S014,2,150.0,Trial
T02742,2019-05-13,F003,S017,1,90.0,Non-Member
T02743,2019-12-28,F006,S019,1,1299.0,Non-Member
T02744,2019-07-23,F003,S002,2,56.0,Trial
T02745,2019-11-15,F005,S019,1,1299.0,Trial
T02746,2019-11-03,F002,S006,2,,Member
T02747,2019-10-24,F003,S001,1,22.0,Non-Member
T02748,2019-02-10,F005,S024,2,,Trial
T02749,2019-08-02,F006,S016,3,240.0,Member
T02750,2019-08-03,F007,S012,2,56.0,
T02751,2019-04-19,F001,S010,3,78.0,Trial
T02752,2019-01-30,F005,S008,3,66.0,Trial
T02753,2019-05-29,F002,S013,2,70.0,Trial
T02754,2019-01-21,F007,S005,3,90.0,Trial
T02755,2019-04-08,F003,S025,1,45.0,Non-Member
T02756,2019-01-12,F008,S005,2,60.0,Trial
T02757,2019-07-17,F005,S004,1,25.0,Trial
T02758,2019-02-20,F004,S022,3,13.5,Trial
T02759,2019-07-05,F008,S009,2,48.0,Trial
T02760,2019-03-02,F001,S023,2,49.98,Non-Member
T02761,2019-10-23,F004,S010,1,26.0,Non-Member
T02762,2019-07-08,F005,S021,2,17.0,Non-Member
T02763,2019-12-12,F008,S017,3,270.0,Trial
T02764,2019-10-17,F002,S019,1,1299.0,Non-Member
T02765,2019-01-08,F007,S020,2,,Trial
T02766,2019-07-15,F004,S006,2,50.0,Trial
T02767,2019-03-14,F008,S014,3,225.0,Non-Member
T02768,2019-03-13,F004,S014,3,225.0,Non-Member
T02769,2019-02-12,F003,S016,2,160.0,Non-Member
T02770,2019-05-11,F002,S018,1,129.0,Non-Member
T02771,2019-11-10,F006,S011,3,84.0,Trial
T02772,2019-10-15,F001,S006,1,25.0,Member
T02773,2019-02-15,F008,S016,1,80.0,Member
T02774,2019-08-04,F003,S019,1,1299.0,Trial
T02775,2019-07-05,F001,S005,3,90.0,Trial
T02776,2019-12-05,F005,S009,2,48.0,Non-Member
T02777,2019-07-06,F004,S009,1,24.0,Trial
T02778,2019-12-23,F004,S020,1,20.0,Member
T02779,2019-04-22,F003,S008,3,66.0,Member
T02780,2019-09-28,F007,S022,3,13.5,Trial
T02781,2019-08-28,F001,S014,2,150.0,Trial
T02782,2019-05-12,F008,S016,3,240.0,Non-Member
T02783,2019-01-27,F002,S003,3,,Member
T02784,2019-06-01,F001,S018,1,129.0,Non-Member
T02785,2019-09-18,F005,S008,3,66.0,Trial
T02786,2019-10-13,F003,S013,1,35.0,Member
T02787,2019-11-25,F008,S016,3,,Trial
T02788,2019-11-14,F006,S021,1,8.5,Non-Member
T02789,2019-05-25,F003,S005,2,60.0,Non-Member
T02790,2019-10-30,F004,S020,1,20.0,Non-Member
T02791,2019-05-16,F003,S012,2,56.0,Trial
T02792,2019-08-19,F003,S015,2,90.0,Trial
T02793,2019-07-05,F008,S022,2,9.0,Member
T02794,2019-03-26,F002,S022,3,13.5,Trial
T02795,2019-04-06,F002,S004,2,50.0,Trial
T02796,2019-08-10,F001,S008,3,66.0,Trial
T02797,2019-04-08,F004,S019,1,1299.0,Trial
T02798,2019-12-31,F008,S018,1,129.0,Trial
T02799,2019-04-01,F001,S025,3,,Trial
T02800,2019-08-25,F006,S023,3,74.97,Non-Member
T02801,2019-07-08,F005,S015,2,90.0,Member
T02802,2019-07-16,F004,S022,3,13.5,Non-Member
T02803,2019-09-27,F006,S008,1,22.0,Member
T02804,2019-03-18,F006,S010,2,52.0,Member
T02805,2019-08-03,F008,S019,1,1299.0,
T02806,2019-07-30,F008,S021,2,17.0,Member
T02807,2019-09-24,F007,S007,3,105.0,Trial
T02808,2019-02-10,F004,S019,1,1299.0,Trial
T02809,2019-11-13,F005,S025,3,135.0,Trial
T02810,2019-10-27,F003,S023,1,24.99,
T02811,2019-12-31,F006,S024,2,12.0,Non-Member
T02812,2019-04-28,F006,S021,1,8.5,Member
T02813,2019-11-13,F005,S015,1,45.0,Trial
T02814,2019-09-07,F007,S005,2,60.0,Non-Member
T02815,2019-09-16,F007,S012,2,56.0,Trial
T02816,2019-12-14,F008,S019,1,1299.0,Member
T02817,2019-12-29,F008,S018,1,129.0,
T02818,2019-03-11,F001,S002,3,84.0,Member
T02819,2019-01-12,F001,S004,3,,Trial
T02820,2019-04-02,F007,S022,2,9.0,
T02821,2019-07-22,F003,S011,1,28.0,Trial
T02822,2019-09-08,F006,S019,1,1299.0,Trial
T02823,2019-02-25,F005,S019,1,1299.0,Member
T02824,2019-10-17,F007,S015,1,45.0,Member
T02825,2019-12-06,F001,S001,3,66.0,Trial
T02826,2019-11-20,F006,S017,3,270.0,Trial
T02827,2019-04-04,F005,S006,3,75.0,Non-Member
T02828,2019-09-05,F005,S024,3,18.0,Trial
T02829,2019-08-05,F006,S023,3,74.97,Non-Member
T02830,2019-11-14,F005,S017,1,90.0,Member
T02831,2019-06-26,F002,S015,1,45.0,Trial
T02832,2019-03-21,F006,S003,1,,Non-Member
T02833,2019-05-12,F004,S025,1,45.0,Trial
T02834,2019-04-29,F007,S015,2,90.0,Trial
T02835,2019-12-15,F008,S016,2,160.0,Non-Member
T02836,2019-05-09,F003,S013,2,70.0,Trial
T02837,2019-06-15,F001,S007,3,105.0,Member
T02838,2019-01-05,F005,S023,3,74.97,Trial
T02839,2019-11-03,F002,S009,1,24.0,
T02840,2019-09-02,F002,S021,3,25.5,Non-Member
T02841,2019-09-19,F001,S014,1,75.0,Member
T02842,2019-09-04,F005,S013,2,70.0,Trial
T02843,2019-11-06,F008,S022,2,9.0,Trial
T02844,2019-03-19,F002,S015,1,45.0,Non-Member
T02845,2019-05-29,F004,S012,2,56.0,
T02846,2019-09-14,F004,S024,1,6.0,Non-Member
T02847,2019-03-20,F006,S025,1,45.0,Trial
T02848,2019-10-21,F006,S023,1,24.99,Trial
T02849,2019-06-16,F008,S024,3,18.0,Trial
T02850,2019-09-08,F004,S011,3,84.0,Member
T02851,2019-08-31,F002,S024,1,6.0,Trial
T02852,2019-04-01,F004,S021,3,25.5,Trial
T02853,2019-08-25,F007,S009,3,72.0,Trial
T02854,2019-12-14,F002,S006,3,75.0,Trial
T02855,2019-02-15,F005,S020,3,,Non-Member
T02856,2019-12-03,F007,S022,1,4.5,Member
T02857,2019-10-21,F007,S006,2,50.0,Trial
T02858,2019-07-21,F005,S009,1,24.0,Member
T02859,2019-10-26,F006,S003,3,60.0,Trial
T02860,2019-07-21,F007,S007,1,35.0,Member
T02861,2019-11-30,F007,S007,2,70.0,Non-Member
T02862,2019-12-31,F002,S002,2,56.0,Member
T02863,2019-07-19,F005,S002,2,56.0,Trial
T02864,2019-12-31,F001,S010,3,78.0,Member
T02865,2019-02-16,F004,S024,3,18.0,Trial
T02866,2019-04-11,F008,S024,3,,Non-Member
T02867,2019-11-06,F007,S012,1,28.0,Trial
T02868,2019-11-18,F003,S025,3,,Trial
T02869,2019-10-25,F007,S015,2,90.0,Trial
T02870,2019-12-23,F001,S011,2,56.0,Trial
T02871,2019-09-22,F001,S016,1,80.0,Non-Member
T02872,2019-12-22,F007,S020,3,60.0,Member
T02873,2019-06-16,F005,S023,3,74.97,Non-Member
T02874,2019-09-02,F001,S002,3,84.0,Non-Member
T02875,2019-10-21,F004,S007,3,105.0,Member
T02876,2019-04-19,F003,S013,3,105.0,Non-Member
T02877,2019-08-30,F005,S014,1,,
T02878,2019-02-02,F004,S014,3,225.0,Trial
T02879,2019-02-08,F006,S016,2,160.0,Member
T02880,2019-12-21,F003,S024,3,18.0,Member
T02881,2019-09-27,F005,S006,3,75.0,Trial
T02882,2019-02-02,F006,S014,1,75.0,Trial
T02883,2019-08-12,F006,S011,3,84.0,Non-Member
T02884,2019-03-21,F004,S023,2,49.98,Trial
T02885,2019-03-08,F006,S018,1,129.0,Trial
T02886,2019-12-09,F001,S014,1,75.0,Member
T02887,2019-12-08,F003,S025,1,45.0,Non-Member
T02888,2019-11-08,F004,S008,2,44.0,Non-Member
T02889,2019-10-06,F008,S017,3,270.0,Trial
T02890,2019-02-23,F006,S024,1,6.0,Trial
T02891,2019-11-03,F007,S010,2,52.0,Non-Member
T02892,2019-07-30,F005,S024,2,12.0,Trial
T02893,2019-07-31,F005,S022,2,9.0,Trial
T02894,2019-01-18,F008,S022,1,4.5,Non-Member
T02895,2019-02-22,F001,S004,3,75.0,Trial
T02896,2019-12-17,F001,S017,3,270.0,Member
T02897,2019-10-04,F008,S011,2,56.0,Trial
T02898,2019-06-29,F001,S024,3,18.0,
T02899,2019-10-05,F002,S021,1,8.5,Trial
T02900,2019-09-29,F001,S004,1,,Trial
T02901,2019-09-07,F008,S009,2,48.0,Trial
T02902,2019-08-11,F002,S019,1,1299.0,Non-Member
T02903,2019-08-17,F007,S013,1,35.0,Trial
T02904,2019-11-21,F005,S013,2,70.0,Non-Member
T02905,2019-04-23,F004,S010,2,52.0,Trial
T02906,2019-05-22,F007,S008,1,22.0,Trial
T02907,2019-10-23,F003,S005,3,90.0,Trial
T02908,2019-03-29,F002,S020,1,20.0,Trial
T02909,2019-01-01,F003,S007,2,70.0,Trial
T02910,2019-04-16,F008,S008,2,44.0,Trial
T02911,2019-01-26,F006,S006,1,25.0,Trial
T02912,2019-01-05,F006,S021,1,8.5,Trial
T02913,2019-08-31,F003,S025,2,90.0,Member
T02914,2019-11-16,F008,S021,3,25.5,Trial
T02915,2019-03-25,F002,S009,2,48.0,Trial
T02916,2019-08-19,F004,S014,2,150.0,Member
T02917,2019-10-20,F006,S019,1,1299.0,Member
T02918,2019-11-07,F002,S015,2,90.0,Trial
T02919,2019-04-29,F007,S014,2,150.0,Non-Member
T02920,2019-11-11,F008,S021,3,25.5,
T02921,2019-09-26,F008,S010,3,78.0,Trial
T02922,2019-12-02,F006,S015,1,45.0,Non-Member
T02923,2019-02-27,F005,S009,2,48.0,
T02924,2019-02-03,F007,S008,3,66.0,Trial
T02925,2019-04-03,F006,S016,2,160.0,Trial
T02926,2019-09-02,F008,S009,1,24.0,Trial
T02927,2019-11-24,F003,S003,1,20.0,Non-Member
T02928,2019-09-17,F005,S017,2,180.0,Trial
T02929,2019-07-09,F007,S003,3,60.0,Member
T02930,2019-10-08,F008,S011,2,56.0,Trial
T02931,2019-10-31,F004,S005,3,90.0,Non-Member
T02932,2019-11-01,F001,S021,1,8.5,Member
T02933,2019-06-15,F001,S011,2,,
T02934,2019-02-28,F008,S008,2,44.0,Trial
T02935,2019-10-09,F006,S010,1,26.0,Trial
T02936,2019-10-18,F002,S019,1,1299.0,Non-Member
T02937,2019-05-22,F005,S006,2,50.0,Trial
T02938,2019-03-06,F008,S004,1,,Non-Member
T02939,2019-11-09,F004,S008,1,22.0,Trial
