TransactionID,Date,BranchID,ProductID,Quantity,Revenue,CustomerType
T02232,2019-10-09,B008,P026,2,31.98,Online
T02233,2019-07-24,B009,P024,4,55.96,Non-Member
T02234,2019-02-26,B002,P026,1,15.99,Non-Member
T02235,2019-03-21,B006,P017,1,19.99,Non-Member
T02236,2019-01-27,B006,P014,5,124.94999999999999,
T02237,2019-08-11,B008,P010,3,65.97,Online
T02238,2019-02-12,B007,P008,5,89.94999999999999,Non-Member
T02239,2019-09-19,B003,P008,3,53.97,Member
T02240,2019-05-15,B004,P022,4,47.96,Non-Member
T02241,2019-08-31,B002,P023,5,74.95,Non-Member
T02242,2019-04-07,B003,P008,1,17.99,Non-Member
T02243,2019-07-25,B001,P009,2,41.98,Non-Member
T02244,2019-08-07,B001,P020,2,25.98,Member
T02245,2019-01-27,B007,P014,5,124.94999999999999,Online
T02246,2019-12-25,B004,P008,3,53.97,Online
T02247,2019-09-03,B001,P017,4,79.96,Member
T02248,2019-06-05,B002,P009,3,62.97,Online
T02249,2019-06-29,B007,P008,3,53.97,Member
T02250,2019-04-04,B001,P001,1,18.99,Online
T02251,2019-04-19,B005,P016,3,62.97,Member
T02252,2019-08-09,B003,P009,4,83.96,Online
T02253,2019-06-21,B005,P004,1,21.99,Member
T02254,2019-12-16,B009,P025,2,159.98,Online
T02255,2019-07-04,B006,P024,5,69.95,Online
T02256,2019-05-02,B005,P007,5,114.94999999999999,Online
T02257,2019-02-14,B002,P005,5,134.95,Member
T02258,2019-01-22,B004,P007,4,91.96,Member
T02259,2019-02-08,B009,P020,3,38.97,Online
T02260,2019-08-31,B004,P018,2,179.98,Member
T02261,2019-03-07,B004,P014,5,124.94999999999999,Online
T02262,2019-10-14,B006,P029,3,56.97,Online
T02263,2019-11-19,B002,P030,4,100.0,Member
T02264,2019-09-05,B007,P017,5,99.94999999999999,
T02265,2019-03-27,B005,P023,2,29.98,Online
T02266,2019-01-24,B001,P026,2,31.98,Online
T02267,2019-09-11,B009,P028,5,44.95,Member
T02268,2019-03-26,B008,P025,5,399.95,Online
T02269,2019-10-15,B007,P013,5,94.94999999999999,Online
T02270,2019-04-16,B003,P001,2,37.98,Non-Member
T02271,2019-10-31,B001,P029,5,94.94999999999999,Online
T02272,2019-09-15,B009,P009,3,62.97,
T02273,2019-06-01,B005,P018,1,89.99,Non-Member
T02274,2019-04-25,B001,P018,2,179.98,Online
T02275,2019-01-21,B003,P029,3,56.97,Non-Member
T02276,2019-05-19,B001,P021,2,27.98,Non-Member
T02277,2019-10-01,B002,P001,3,56.97,Online
T02278,2019-06-16,B002,P023,5,74.95,Online
T02279,2019-03-10,B007,P029,5,94.94999999999999,Online
T02280,2019-06-16,B001,P021,1,13.99,Online
T02281,2019-04-23,B005,P006,3,50.97,Member
T02282,2019-10-03,B002,P024,4,55.96,Online
T02283,2019-11-17,B009,P007,4,91.96,Non-Member
T02284,2019-06-16,B005,P007,5,114.94999999999999,Online
T02285,2019-03-21,B008,P008,4,71.96,Online
T02286,2019-03-17,B008,P003,4,79.96,Non-Member
T02287,2019-08-24,B003,P027,2,25.98,Non-Member
T02288,2019-10-19,B008,P024,2,27.98,Online
T02289,2019-01-11,B005,P006,2,33.98,Online
T02290,2019-12-18,B004,P003,2,39.98,
T02291,2019-08-07,B004,P015,4,103.96,Member
T02292,2019-09-27,B003,P024,1,13.99,Member
T02293,2019-07-13,B007,P001,1,18.99,
T02294,2019-11-26,B001,P005,2,,Member
T02295,2019-05-18,B003,P021,5,69.95,Member
T02296,2019-01-05,B002,P018,3,269.96999999999997,
T02297,2019-04-14,B003,P016,5,104.94999999999999,Online
T02298,2019-03-25,B005,P011,4,95.96,Non-Member
T02299,2019-05-05,B001,P018,3,269.96999999999997,Member
T02300,2019-01-11,B001,P004,5,109.94999999999999,Online
T02301,2019-02-22,B009,P029,4,75.96,Non-Member
T02302,2019-01-01,B004,P001,2,,Online
T02303,2019-07-17,B003,P012,3,59.97,Non-Member
T02304,2019-12-17,B007,P022,1,11.99,Online
T02305,2019-03-28,B002,P008,1,17.99,Online
T02306,2019-07-02,B002,P020,3,38.97,Member
T02307,2019-07-04,B002,P029,1,18.99,Non-Member
T02308,2019-04-02,B007,P017,3,59.97,Non-Member
T02309,2019-12-14,B007,P005,3,80.97,Online
T02310,2019-06-28,B002,P009,4,83.96,
T02311,2019-05-16,B002,P026,1,15.99,Non-Member
T02312,2019-12-02,B003,P011,2,47.98,Online
T02313,2019-08-17,B008,P027,1,12.99,Member
T02314,2019-10-23,B007,P024,3,41.97,Non-Member
T02315,2019-02-16,B006,P005,2,53.98,Online
T02316,2019-06-30,B006,P016,4,83.96,Online
T02317,2019-12-22,B007,P020,3,38.97,Non-Member
T02318,2019-12-01,B004,P013,4,75.96,Online
T02319,2019-10-03,B009,P016,5,104.94999999999999,Non-Member
T02320,2019-07-16,B002,P019,4,59.96,Non-Member
T02321,2019-12-26,B002,P008,3,53.97,Member
T02322,2019-04-15,B001,P012,5,99.94999999999999,Online
T02323,2019-03-10,B002,P002,3,74.97,Online
T02324,2019-03-13,B005,P015,2,51.98,Online
T02325,2019-05-05,B004,P027,2,25.98,Member
T02326,2019-03-12,B002,P023,2,29.98,Online
T02327,2019-01-14,B007,P012,1,19.99,Member
T02328,2019-12-06,B002,P016,5,104.94999999999999,Non-Member
T02329,2019-01-16,B003,P012,2,39.98,Member
T02330,2019-05-06,B002,P001,5,94.94999999999999,Online
T02331,2019-03-18,B003,P016,2,41.98,Online
T02332,2019-08-29,B007,P024,3,41.97,Online
T02333,2019-11-27,B001,P010,1,21.99,Non-Member
T02334,2019-01-31,B001,P020,2,25.98,Non-Member
T02335,2019-01-06,B007,P027,4,51.96,Online
T02336,2019-10-11,B005,P030,5,125.0,Online
T02337,2019-12-30,B004,P014,2,49.98,Online
T02338,2019-02-17,B009,P013,2,37.98,Non-Member
T02339,2019-07-25,B001,P008,4,71.96,Non-Member
T02340,2019-10-14,B002,P027,4,51.96,Online
T02341,2019-06-10,B007,P027,4,51.96,Non-Member
T02342,2019-01-28,B006,P021,4,55.96,Non-Member
T02343,2019-05-19,B002,P004,1,21.99,Online
T02344,2019-11-05,B006,P001,2,37.98,Online
T02345,2019-03-25,B009,P004,1,21.99,Non-Member
T02346,2019-11-02,B001,P025,3,239.96999999999997,Non-Member
T02347,2019-10-10,B004,P021,1,13.99,
T02348,2019-05-18,B002,P019,5,74.95,Member
T02349,2019-10-16,B008,P002,1,24.99,Online
T02350,2019-02-17,B005,P001,3,56.97,Online
T02351,2019-07-23,B009,P007,3,68.97,Online
T02352,2019-07-02,B003,P023,1,14.99,Online
T02353,2019-07-28,B009,P004,5,109.94999999999999,Non-Member
T02354,2019-01-13,B007,P016,5,,Member
T02355,2019-05-29,B003,P005,4,,Member
T02356,2019-11-17,B002,P023,2,29.98,Non-Member
T02357,2019-12-15,B003,P025,2,159.98,Online
T02358,2019-08-18,B003,P011,3,71.97,Online
T02359,2019-11-16,B007,P002,4,99.96,Non-Member
T02360,2019-04-17,B002,P005,5,134.95,Online
T02361,2019-02-19,B001,P005,3,80.97,Member
T02362,2019-09-13,B002,P015,3,77.97,Non-Member
T02363,2019-06-01,B003,P003,3,59.97,Online
T02364,2019-06-30,B002,P003,2,39.98,Online
T02365,2019-05-13,B008,P009,4,83.96,Non-Member
T02366,2019-03-05,B008,P002,3,74.97,Online
T02367,2019-07-25,B007,P028,5,44.95,Non-Member
T02368,2019-08-14,B006,P017,5,99.94999999999999,Online
T02369,2019-07-11,B002,P022,4,47.96,Online
T02370,2019-05-15,B001,P020,1,12.99,Non-Member
T02371,2019-12-25,B009,P001,2,37.98,Member
T02372,2019-05-29,B007,P006,5,,Online
T02373,2019-02-07,B004,P013,4,75.96,Member
T02374,2019-06-28,B008,P015,5,129.95,Online
T02375,2019-02-25,B002,P006,1,16.99,Online
T02376,2019-08-10,B004,P013,3,,Member
T02377,2019-06-12,B006,P020,4,51.96,Non-Member
T02378,2019-12-26,B008,P004,3,65.97,Online
T02379,2019-01-20,B009,P005,4,107.96,Non-Member
T02380,2019-11-24,B004,P011,5,119.94999999999999,Member
T02381,2019-11-04,B007,P002,3,74.97,Online
T02382,2019-08-31,B004,P002,2,49.98,Member
T02383,2019-12-17,B007,P009,3,62.97,Non-Member
T02384,2019-02-12,B003,P003,3,59.97,Online
T02385,2019-02-11,B005,P028,4,35.96,
T02386,2019-09-26,B004,P022,3,35.97,Non-Member
T02387,2019-01-28,B002,P029,4,75.96,Online
T02388,2019-06-02,B003,P007,3,68.97,Online
T02389,2019-09-04,B008,P018,2,179.98,Online
T02390,2019-07-01,B007,P027,1,12.99,Non-Member
T02391,2019-02-09,B003,P011,3,71.97,Member
T02392,2019-03-19,B008,P030,2,50.0,Online
T02393,2019-06-12,B002,P026,4,63.96,Online
T02394,2019-09-24,B001,P015,2,51.98,Online
T02395,2019-11-24,B002,P002,2,49.98,Non-Member
T02396,2019-08-04,B009,P025,2,159.98,Online
T02397,2019-04-21,B006,P007,2,45.98,Member
T02398,2019-07-09,B006,P001,3,56.97,Online
T02399,2019-09-15,B002,P023,4,59.96,Online
T02400,2019-07-31,B007,P012,3,59.97,Online
T02401,2019-09-25,B006,P004,2,43.98,Online
T02402,2019-08-08,B006,P006,5,84.94999999999999,Non-Member
T02403,2019-10-05,B007,P013,3,56.97,Online
T02404,2019-11-21,B005,P023,5,74.95,Member
T02405,2019-02-14,B002,P003,1,19.99,Online
T02406,2019-02-23,B008,P024,5,69.95,Member
T02407,2019-11-21,B008,P017,5,99.94999999999999,Member
T02408,2019-12-08,B005,P028,4,35.96,Non-Member
T02409,2019-04-25,B008,P018,4,359.96,Member
T02410,2019-04-11,B008,P004,3,65.97,Online
T02411,2019-07-31,B007,P001,3,56.97,Non-Member
T02412,2019-09-17,B005,P009,3,62.97,Online
T02413,2019-08-01,B004,P001,4,75.96,Member
T02414,2019-01-08,B001,P005,3,80.97,Online
T02415,2019-06-21,B003,P019,4,59.96,Non-Member
T02416,2019-10-12,B007,P007,5,114.94999999999999,Online
T02417,2019-01-27,B007,P005,4,107.96,Non-Member
T02418,2019-07-26,B006,P017,2,39.98,Online
T02419,2019-04-29,B002,P023,2,29.98,Member
T02420,2019-11-20,B007,P027,3,38.97,Non-Member
T02421,2019-06-15,B004,P003,1,19.99,Member
T02422,2019-08-12,B001,P021,5,69.95,Non-Member
T02423,2019-01-15,B009,P030,1,25.0,Online
T02424,2019-01-13,B003,P015,3,77.97,Non-Member
T02425,2019-05-03,B004,P010,2,43.98,Non-Member
T02426,2019-07-13,B005,P022,1,,Online
T02427,2019-02-12,B003,P021,1,13.99,Member
T02428,2019-02-26,B008,P030,5,125.0,Member
T02429,2019-02-24,B003,P010,3,65.97,Non-Member
T02430,2019-02-17,B002,P016,3,62.97,Non-Member
T02431,2019-07-20,B002,P016,1,20.99,Online
T02432,2019-02-07,B008,P021,1,13.99,Non-Member
T02433,2019-12-18,B007,P013,3,56.97,Online
T02434,2019-03-24,B003,P010,1,21.99,Non-Member
T02435,2019-12-04,B001,P004,3,65.97,Online
T02436,2019-09-05,B009,P001,2,37.98,Online
T02437,2019-03-04,B004,P020,1,12.99,
T02438,2019-09-23,B009,P025,2,159.98,Non-Member
T02439,2019-07-06,B002,P029,2,37.98,Member
T02440,2019-06-17,B003,P008,1,17.99,Non-Member
T02441,2019-05-18,B005,P016,2,41.98,Member
T02442,2019-06-28,B009,P021,3,41.97,
T02443,2019-09-11,B007,P017,4,79.96,Non-Member
T02444,2019-05-09,B003,P007,3,68.97,Online
T02445,2019-02-22,B005,P006,2,33.98,
T02446,2019-08-10,B008,P014,5,124.94999999999999,
T02447,2019-06-13,B002,P020,4,51.96,Online
T02448,2019-04-13,B006,P012,1,19.99,Online
T02449,2019-03-27,B001,P017,3,,Online
T02450,2019-05-31,B009,P012,4,79.96,Member
T02451,2019-02-28,B003,P026,3,47.97,Online
T02452,2019-04-06,B006,P008,1,17.99,Non-Member
T02453,2019-12-03,B006,P012,2,39.98,Online
T02454,2019-03-04,B001,P011,1,23.99,Online
T02455,2019-04-20,B008,P019,3,44.97,Non-Member
T02456,2019-10-15,B002,P013,3,56.97,
T02457,2019-09-27,B004,P004,5,109.94999999999999,Online
T02458,2019-11-08,B002,P019,4,59.96,Online
T02459,2019-06-12,B006,P007,2,45.98,Member
T02460,2019-09-10,B008,P002,3,74.97,Online
T02461,2019-03-03,B002,P015,2,51.98,Online
T02462,2019-10-30,B007,P008,5,89.94999999999999,Member
T02463,2019-05-26,B001,P021,5,69.95,Member
T02464,2019-08-25,B005,P005,4,107.96,Member
T02465,2019-10-01,B009,P002,3,74.97,Member
T02466,2019-02-05,B008,P004,4,87.96,
T02467,2019-05-21,B006,P025,3,239.96999999999997,Online
T02468,2019-02-10,B009,P025,3,239.96999999999997,Online
T02469,2019-11-10,B001,P013,3,56.97,Online
T02470,2019-09-10,B002,P027,3,38.97,Member
T02471,2019-01-15,B004,P002,1,24.99,Non-Member
T02472,2019-02-23,B006,P028,4,35.96,Non-Member
T02473,2019-03-29,B002,P007,3,68.97,Member
T02474,2019-12-19,B001,P009,1,20.99,Member
T02475,2019-01-25,B005,P003,3,59.97,Online
T02476,2019-12-19,B007,P009,2,,Non-Member
T02477,2019-10-26,B008,P004,2,43.98,Online
T02478,2019-03-17,B007,P021,4,55.96,Member
T02479,2019-09-25,B009,P008,5,89.94999999999999,Online
T02480,2019-12-05,B008,P009,3,,Online
T02481,2019-04-26,B002,P009,3,62.97,Member
T02482,2019-06-30,B009,P027,2,25.98,Non-Member
T02483,2019-12-22,B002,P003,4,79.96,Member
T02484,2019-04-19,B001,P022,2,23.98,Online
T02485,2019-07-17,B004,P016,1,20.99,Online
T02486,2019-04-17,B009,P017,3,59.97,
T02487,2019-12-29,B008,P021,2,,Member
T02488,2019-03-08,B004,P030,3,75.0,Online
T02489,2019-08-20,B009,P007,4,91.96,Non-Member
T02490,2019-02-05,B005,P014,2,49.98,Online
T02491,2019-10-23,B002,P005,4,107.96,Member
T02492,2019-02-26,B004,P001,4,75.96,Non-Member
T02493,2019-05-17,B001,P016,5,104.94999999999999,
T02494,2019-06-30,B005,P004,5,109.94999999999999,Member
T02495,2019-07-01,B007,P007,2,45.98,Online
T02496,2019-09-15,B007,P017,3,59.97,Member
T02497,2019-08-14,B005,P012,1,19.99,Member
T02498,2019-11-29,B007,P024,4,55.96,Non-Member
T02499,2019-05-31,B004,P013,2,37.98,Online
T02500,2019-09-29,B008,P017,4,79.96,Member
T02501,2019-12-15,B001,P021,2,27.98,Member
T02502,2019-04-23,B002,P002,1,24.99,Online
T02503,2019-05-03,B002,P018,1,,Online
T02504,2019-04-26,B007,P013,4,75.96,Member
T02505,2019-04-23,B005,P016,2,41.98,Non-Member
T02506,2019-04-15,B006,P021,3,41.97,Online
T02507,2019-01-02,B002,P006,5,84.94999999999999,Online
T02508,2019-06-06,B004,P006,3,50.97,
T02509,2019-03-27,B003,P011,4,95.96,Non-Member
T02510,2019-01-07,B008,P014,3,74.97,Member
T02511,2019-04-01,B005,P029,1,18.99,Non-Member
T02512,2019-12-14,B001,P020,3,38.97,Online
T02513,2019-10-26,B001,P016,2,,Online
T02514,2019-02-26,B001,P027,1,12.99,Online
T02515,2019-04-27,B009,P017,2,39.98,Non-Member
T02516,2019-02-18,B002,P010,3,65.97,Online
T02517,2019-09-09,B006,P018,3,269.96999999999997,Online
T02518,2019-05-10,B006,P015,1,25.99,Online
T02519,2019-06-04,B006,P029,5,94.94999999999999,Online
T02520,2019-02-27,B005,P022,5,59.95,Member
T02521,2019-03-17,B007,P028,2,17.98,Non-Member
T02522,2019-07-02,B008,P001,2,37.98,Online
T02523,2019-07-04,B004,P024,1,13.99,Non-Member
T02524,2019-07-13,B002,P009,5,104.94999999999999,Online
T02525,2019-09-27,B003,P009,3,62.97,Online
T02526,2019-07-20,B007,P009,3,62.97,Non-Member
T02527,2019-01-22,B009,P023,3,44.97,Member
T02528,2019-08-10,B008,P019,3,44.97,Online
T02529,2019-02-26,B001,P016,2,41.98,Online
T02530,2019-12-15,B003,P017,3,59.97,Non-Member
T02531,2019-06-05,B008,P010,1,21.99,Online
T02532,2019-01-08,B008,P002,2,49.98,Online
T02533,2019-10-31,B002,P002,4,99.96,Online
T02534,2019-01-03,B007,P012,1,19.99,Member
T02535,2019-05-09,B003,P012,3,59.97,Non-Member
T02536,2019-02-14,B005,P005,2,53.98,Online
T02537,2019-10-27,B002,P010,2,43.98,Member
T02538,2019-08-31,B006,P008,4,,
T02539,2019-07-24,B002,P029,3,56.97,
T02540,2019-11-02,B005,P006,5,84.94999999999999,Online
T02541,2019-12-14,B006,P026,5,,Non-Member
T02542,2019-12-16,B004,P009,2,41.98,Online
T02543,2019-10-11,B004,P010,3,65.97,Member
T02544,2019-06-02,B008,P018,2,179.98,Online
T02545,2019-08-12,B002,P005,5,134.95,Online
T02546,2019-12-22,B006,P017,3,59.97,Online
T02547,2019-07-01,B007,P015,4,103.96,Online
T02548,2019-08-25,B001,P030,5,,Member
T02549,2019-08-04,B002,P025,2,159.98,Online
T02550,2019-05-05,B009,P012,2,39.98,Online
T02551,2019-01-28,B007,P005,4,107.96,Member
T02552,2019-08-25,B009,P015,1,25.99,
T02553,2019-01-29,B005,P027,1,12.99,Online
T02554,2019-11-01,B002,P027,3,38.97,Online
T02555,2019-12-20,B006,P028,1,8.99,Member
T02556,2019-10-27,B009,P024,1,13.99,Non-Member
T02557,2019-09-22,B003,P018,4,359.96,Non-Member
T02558,2019-04-25,B003,P010,3,65.97,Member
T02559,2019-09-06,B004,P004,1,21.99,Member
T02560,2019-03-20,B002,P017,1,19.99,Non-Member
T02561,2019-04-15,B002,P016,1,20.99,
T02562,2019-07-20,B001,P030,1,25.0,Online
T02563,2019-07-27,B008,P006,2,33.98,Online
T02564,2019-11-10,B008,P028,5,44.95,Member
T02565,2019-08-10,B003,P021,1,13.99,Non-Member
T02566,2019-03-14,B004,P006,5,84.94999999999999,Non-Member
T02567,2019-09-01,B008,P010,3,65.97,Member
T02568,2019-10-29,B008,P012,3,59.97,Online
T02569,2019-07-17,B002,P015,4,103.96,Online
T02570,2019-03-17,B001,P010,4,87.96,
T02571,2019-10-16,B007,P001,5,94.94999999999999,
T02572,2019-01-18,B008,P002,3,74.97,Non-Member
T02573,2019-08-28,B008,P009,1,20.99,Non-Member
T02574,2019-07-03,B009,P028,5,44.95,Non-Member
T02575,2019-06-28,B009,P013,5,94.94999999999999,Member
T02576,2019-03-31,B003,P012,5,99.94999999999999,Online
T02577,2019-08-24,B003,P009,3,62.97,Online
T02578,2019-02-04,B008,P013,4,75.96,Non-Member
T02579,2019-10-22,B009,P025,5,399.95,Online
T02580,2019-03-08,B006,P019,5,74.95,Online
T02581,2019-10-27,B007,P003,1,19.99,Member
T02582,2019-03-23,B004,P004,1,21.99,Online
T02583,2019-12-14,B008,P011,2,47.98,Non-Member
T02584,2019-02-23,B003,P024,4,55.96,Online
T02585,2019-02-02,B001,P020,3,38.97,Member
T02586,2019-01-20,B002,P015,3,77.97,Member
T02587,2019-03-31,B006,P004,4,87.96,Online
T02588,2019-03-10,B009,P007,2,45.98,Online
T02589,2019-09-09,B008,P022,3,35.97,Non-Member
T02590,2019-04-14,B003,P014,5,124.94999999999999,Non-Member
T02591,2019-02-14,B001,P021,1,13.99,Non-Member
T02592,2019-01-18,B003,P029,1,18.99,Online
T02593,2019-07-28,B009,P028,1,8.99,Online
T02594,2019-04-05,B009,P016,2,41.98,Non-Member
T02595,2019-10-20,B008,P017,3,59.97,Online
T02596,2019-11-13,B009,P028,2,17.98,Member
T02597,2019-08-13,B007,P021,4,55.96,Member
T02598,2019-10-19,B002,P005,5,134.95,
T02599,2019-02-21,B002,P016,2,41.98,Member
T02600,2019-11-04,B009,P011,1,23.99,Non-Member
T02601,2019-05-29,B005,P013,3,56.97,Member
T02602,2019-03-22,B005,P003,5,99.94999999999999,Non-Member
T02603,2019-09-23,B009,P010,4,87.96,Member
T02604,2019-10-07,B002,P019,4,59.96,Online
T02605,2019-12-01,B001,P002,3,74.97,Online
T02606,2019-05-14,B004,P011,1,23.99,Non-Member
T02607,2019-04-15,B009,P027,3,38.97,Member
T02608,2019-05-01,B008,P003,5,99.94999999999999,Member
T02609,2019-06-27,B002,P014,5,124.94999999999999,
T02610,2019-10-10,B008,P005,3,80.97,Member
T02611,2019-02-23,B001,P016,5,104.94999999999999,Non-Member
T02612,2019-11-29,B006,P014,4,99.96,Online
T02613,2019-04-27,B001,P030,1,25.0,Member
T02614,2019-04-11,B009,P020,4,51.96,Member
T02615,2019-10-10,B008,P002,4,99.96,Online
T02616,2019-12-23,B003,P014,4,99.96,Non-Member
T02617,2019-03-01,B008,P004,5,109.94999999999999,Online
T02618,2019-06-30,B004,P011,4,95.96,Member
T02619,2019-05-02,B004,P003,5,99.94999999999999,Member
T02620,2019-04-27,B007,P024,5,69.95,Member
T02621,2019-01-08,B004,P027,1,12.99,Member
T02622,2019-01-30,B003,P015,2,51.98,Online
T02623,2019-01-23,B006,P012,5,99.94999999999999,Non-Member
T02624,2019-05-30,B003,P020,4,51.96,Online
T02625,2019-12-03,B002,P022,1,11.99,Member
T02626,2019-05-09,B009,P007,4,91.96,Online
T02627,2019-04-23,B008,P023,3,44.97,Online
T02628,2019-10-10,B005,P028,2,17.98,
T02629,2019-06-13,B009,P017,1,19.99,Member
T02630,2019-06-27,B007,P023,5,74.95,Online
T02631,2019-05-24,B002,P007,2,45.98,Non-Member
T02632,2019-06-06,B009,P007,1,22.99,Online
T02633,2019-03-14,B001,P008,4,71.96,Online
T02634,2019-02-28,B001,P016,1,20.99,Online
T02635,2019-05-23,B007,P010,1,21.99,Member
T02636,2019-05-23,B007,P016,1,20.99,Online
T02637,2019-07-16,B008,P002,2,49.98,Non-Member
T02638,2019-07-14,B003,P022,4,47.96,Member
T02639,2019-12-05,B005,P002,5,124.94999999999999,Online
T02640,2019-01-14,B006,P030,3,75.0,Non-Member
T02641,2019-01-15,B006,P024,5,69.95,
T02642,2019-08-07,B001,P026,1,15.99,Online
T02643,2019-12-14,B005,P028,5,44.95,Online
T02644,2019-08-06,B009,P009,2,41.98,Online
T02645,2019-08-28,B004,P005,1,26.99,Online
T02646,2019-12-16,B005,P003,2,39.98,
T02647,2019-06-22,B007,P002,5,,Online
T02648,2019-07-05,B005,P022,3,35.97,Member
T02649,2019-03-05,B005,P019,3,44.97,Online
T02650,2019-04-02,B008,P015,1,25.99,Online
T02651,2019-01-05,B008,P002,3,74.97,Online
T02652,2019-11-23,B009,P007,4,91.96,
T02653,2019-10-24,B002,P009,5,104.94999999999999,Online
T02654,2019-02-02,B008,P006,3,50.97,Online
T02655,2019-05-13,B008,P005,2,,Non-Member
T02656,2019-03-17,B001,P008,1,17.99,Member
T02657,2019-04-05,B009,P028,4,35.96,Online
T02658,2019-01-22,B009,P023,2,29.98,Member
T02659,2019-05-13,B005,P001,3,56.97,Member
T02660,2019-11-04,B004,P012,1,,Member
T02661,2019-09-17,B008,P004,5,109.94999999999999,Member
T02662,2019-05-02,B004,P011,5,119.94999999999999,Online
T02663,2019-12-15,B007,P003,4,79.96,Online
T02664,2019-03-15,B001,P011,5,119.94999999999999,Online
T02665,2019-06-21,B007,P029,3,56.97,Online
T02666,2019-05-31,B001,P006,3,50.97,Member
T02667,2019-05-29,B003,P030,5,125.0,Member
T02668,2019-02-24,B004,P026,3,47.97,Online
T02669,2019-04-21,B007,P027,5,64.95,Member
T02670,2019-12-03,B003,P013,1,18.99,Member
T02671,2019-04-25,B009,P019,5,,Online
T02672,2019-10-03,B002,P028,5,44.95,Member
T02673,2019-11-07,B008,P022,5,59.95,
T02674,2019-06-12,B005,P007,5,114.94999999999999,Online
T02675,2019-05-05,B006,P008,3,53.97,Non-Member
T02676,2019-08-22,B006,P024,1,13.99,Non-Member
T02677,2019-08-16,B007,P012,1,19.99,Online
T02678,2019-10-14,B009,P003,3,59.97,Online
T02679,2019-11-06,B004,P015,4,103.96,Non-Member
T02680,2019-10-19,B003,P030,5,125.0,Non-Member
T02681,2019-07-28,B003,P020,3,38.97,Online
T02682,2019-06-24,B006,P004,1,21.99,Online
T02683,2019-08-04,B009,P005,5,134.95,Online
T02684,2019-11-20,B004,P029,2,37.98,Online
T02685,2019-01-08,B003,P004,4,87.96,Online
T02686,2019-10-11,B008,P024,1,13.99,Non-Member
T02687,2019-01-18,B007,P001,2,37.98,Member
T02688,2019-03-09,B009,P028,5,44.95,Online
T02689,2019-08-05,B006,P005,4,107.96,Non-Member
T02690,2019-12-31,B005,P004,3,65.97,Online
T02691,2019-10-30,B002,P024,1,13.99,Member
T02692,2019-07-01,B008,P030,4,100.0,
T02693,2019-08-12,B005,P025,4,319.96,Non-Member
T02694,2019-04-04,B009,P003,2,39.98,Member
T02695,2019-10-31,B006,P022,4,47.96,Online
T02696,2019-06-14,B008,P006,5,84.94999999999999,Online
T02697,2019-02-19,B004,P010,4,87.96,Online
T02698,2019-01-25,B009,P029,5,94.94999999999999,Online
T02699,2019-05-27,B006,P013,3,56.97,Non-Member
T02700,2019-03-15,B001,P027,2,25.98,Online
T02701,2019-09-23,B005,P019,5,74.95,Online
T02702,2019-02-20,B006,P010,2,43.98,Member
T02703,2019-05-28,B005,P016,4,83.96,Non-Member
T02704,2019-03-28,B005,P030,3,75.0,
T02705,2019-04-29,B005,P005,1,26.99,Non-Member
T02706,2019-10-10,B009,P025,2,159.98,Member
T02707,2019-11-03,B001,P029,5,94.94999999999999,
T02708,2019-01-04,B008,P027,1,12.99,Online
T02709,2019-04-15,B005,P019,4,59.96,Online
T02710,2019-09-24,B003,P027,4,51.96,Online
T02711,2019-02-26,B002,P015,4,103.96,Online
T02712,2019-05-15,B002,P028,2,17.98,Online
T02713,2019-12-09,B002,P012,1,19.99,Non-Member
T02714,2019-02-08,B006,P006,5,84.94999999999999,Online
T02715,2019-05-22,B008,P021,5,69.95,Member
T02716,2019-12-28,B006,P029,1,18.99,Online
T02717,2019-02-21,B009,P011,2,47.98,Member
T02718,2019-11-21,B001,P008,2,35.98,Online
